no_letter,no_digit,no_special _char,no_keyword,length,entropy,no_semicolon,no_single_ qout,no_double_ qout,no_percentage,whit_ space,no_punctuation,no_logical _operat,no_operat,no_or,no_and,no_comment,no_null Value in the SQL Query,label
5,0,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
14,0,0,0,15,2.866247897,0,0,0,0,2,0,0,0,0,0,0,0,0
30,0,0,1,33,3.904708044,0,0,0,0,1,3,1,1,0,0,0,0,0
11,5,0,0,20,3.88418372,0,0,0,0,3,2,0,1,0,0,0,0,0
7,0,0,2,7,2.521640636,0,0,0,0,1,0,1,0,0,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
5,3,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
13,0,0,0,14,3.521640636,0,0,0,0,2,0,0,0,0,0,0,0,0
25,0,0,1,27,3.70804815,0,0,0,0,1,2,1,0,0,0,0,0,0
1,8,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
8,0,0,0,8,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,1,8,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,0,8,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
28,0,0,1,31,3.848884617,0,0,0,0,1,3,1,0,0,0,0,0,0
9,3,0,1,15,3.373557262,0,0,0,0,3,1,0,0,0,0,0,0,0
17,0,0,1,19,3.536886724,0,0,0,0,3,0,0,0,0,0,0,0,0
8,1,0,1,9,2.725480557,0,0,0,0,1,0,1,0,0,0,0,0,0
10,0,0,0,10,2.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
30,0,0,3,33,3.880564666,0,0,0,0,1,3,0,0,0,0,0,0,0
1,8,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
16,3,0,0,25,3.749275071,0,0,0,0,6,1,0,0,0,0,0,0,0
14,0,0,0,16,3.327819531,0,0,0,0,3,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
8,0,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,1,9,2.947702779,0,0,0,0,1,0,1,0,0,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,0,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
7,4,0,0,11,3.277613437,0,0,0,0,1,0,0,0,0,0,0,0,0
11,0,0,0,12,3.418295834,0,0,0,0,2,0,0,0,0,0,0,0,0
15,0,0,1,17,3.499227547,0,0,0,0,1,2,1,0,0,0,0,0,0
1,8,0,0,9,2.419381946,0,0,0,0,1,0,0,0,0,0,0,0,0
7,3,0,0,15,3.456564762,0,0,0,0,4,2,0,1,0,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
3,7,0,0,10,3.121928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,8,0,0,9,2.419381946,0,0,0,0,1,0,0,0,0,0,0,0,0
17,0,0,0,19,3.471354487,0,0,0,0,3,0,0,0,0,0,0,0,0
0,5,0,0,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
6,0,0,0,6,2.251629167,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,1,0,7,2.807354922,0,0,0,0,1,1,0,0,0,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1,0,0,7,2.521640636,0,0,0,0,1,0,0,0,0,0,0,0,0
11,5,0,2,20,3.446439345,0,0,0,0,4,1,1,0,0,0,0,0,0
0,5,0,0,5,1.370950594,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
6,0,0,0,6,2.251629167,0,0,0,0,1,0,0,0,0,0,0,0,0
16,0,0,0,17,3.175123135,0,0,0,0,2,0,0,0,0,0,0,0,0
1,8,0,0,9,2.281036113,0,0,0,0,1,0,0,0,0,0,0,0,0
33,3,0,1,44,3.89740762,0,0,0,0,6,3,0,1,2,0,0,0,0
7,0,0,1,7,2.521640636,0,0,0,0,1,0,1,0,0,0,0,0,0
1,5,0,0,8,2.5,0,0,0,0,1,1,0,1,0,0,0,0,0
6,0,0,0,6,2.251629167,0,0,0,0,1,0,0,0,0,0,0,0,0
13,0,0,0,13,3.180832987,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
8,1,0,1,9,2.725480557,0,0,0,0,1,0,1,0,0,0,0,0,0
4,4,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,1,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
24,0,0,0,27,4.180451391,0,0,0,0,1,3,0,1,1,0,0,0,0
7,2,0,0,11,2.663532755,0,0,0,0,2,1,0,0,0,0,0,0,0
18,0,0,1,21,3.403989446,0,0,0,0,4,0,0,0,0,0,0,0,0
1,5,0,0,8,2.405639062,0,0,0,0,1,1,0,1,0,0,0,0,0
7,0,0,0,7,2.235926351,0,0,0,0,1,0,0,0,0,0,0,0,0
11,0,0,0,12,2.751629167,0,0,0,0,2,0,0,0,0,0,0,0,0
25,0,0,0,28,4.039148672,0,0,0,0,1,3,0,0,0,0,0,0,0
1,8,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,1,32,3.913909766,0,0,0,0,5,3,1,1,1,0,0,0,0
6,1,0,0,7,2.807354922,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,1,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
11,0,0,1,11,3.095795255,0,0,0,0,1,0,0,0,0,0,0,0,0
13,0,0,0,14,3.235926351,0,0,0,0,2,0,0,0,0,0,0,0,0
19,0,0,1,21,3.522571589,0,0,0,0,1,2,1,0,0,0,0,0,0
1,8,0,0,9,2.641604168,0,0,0,0,1,0,0,0,0,0,0,0,0
19,2,0,1,26,3.532573258,0,0,0,0,5,1,0,0,0,0,0,0,0
14,0,0,0,16,3.202819531,0,0,0,0,3,0,0,0,1,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0,0,0,10,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,0,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0
23,0,0,1,27,3.828237502,0,0,0,0,1,4,1,0,0,0,0,0,0
9,2,0,0,14,3.182005815,0,0,0,0,3,1,0,1,0,0,0,0,0
8,0,0,0,10,2.446439345,0,0,0,0,2,1,0,0,0,0,0,0,0
0,5,0,0,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
2,5,1,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,0,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0
9,4,0,0,13,3.39274741,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,6,2.251629167,0,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,0,27,3.531941206,0,0,0,0,1,2,0,0,0,0,0,0,0
1,8,0,0,9,2.419381946,0,0,0,0,1,0,0,0,0,0,0,0,0
13,5,0,0,25,3.89366069,0,0,0,0,4,4,0,0,0,0,0,0,0
4,0,0,0,4,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
10,0,0,0,10,2.646439345,0,0,0,0,1,0,0,0,0,0,0,0,0
31,0,0,0,33,3.824252831,0,0,0,0,1,2,0,0,0,0,0,0,0
1,8,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
10,3,0,0,18,3.683542362,0,0,0,0,4,2,0,0,0,0,0,0,0
0,5,0,0,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
8,1,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,1,7,2.235926351,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0
10,3,0,0,13,2.931208949,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,6,2.251629167,0,0,0,0,1,0,0,0,0,0,0,0,0
21,0,0,0,22,3.140361164,0,0,0,0,2,0,0,0,0,0,0,0,0
13,0,0,1,15,3.640223929,0,0,0,0,1,2,1,0,0,0,0,0,0
15,5,0,0,25,3.81366069,0,0,0,0,5,1,0,1,0,0,0,0,0
18,0,0,0,21,3.177566232,0,0,0,0,4,0,0,0,0,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
8,1,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
6,3,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,6,2.251629167,0,0,0,0,1,0,0,0,1,0,0,0,0
11,0,0,0,12,3.251629167,0,0,0,0,2,0,0,0,0,0,0,0,0
22,0,0,0,25,3.91326969,0,0,0,0,1,3,0,0,0,0,0,0,0
1,8,0,0,9,2.419381946,0,0,0,0,1,0,0,0,0,0,0,0,0
8,3,0,1,15,3.506890596,0,0,0,0,3,2,1,0,0,0,0,0,0
10,0,0,0,10,3.121928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0,0,0,10,2.846439345,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,7,2.521640636,0,0,0,0,1,0,0,0,0,0,0,0,0
4,4,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
23,0,0,2,27,3.689891669,0,0,0,0,1,4,2,1,0,0,0,0,0
1,8,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
7,4,0,0,14,3.182005815,0,0,0,0,3,1,0,0,0,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
8,0,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,9,2.419381946,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,7,2.521640636,0,0,0,0,1,0,0,0,0,0,0,0,0
15,0,0,1,16,3.14939747,0,0,0,0,2,0,0,0,0,0,0,0,0
19,0,0,0,22,3.970573096,0,0,0,0,1,3,0,0,0,0,0,0,0
1,8,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
15,3,0,3,23,3.534219021,0,0,0,0,4,2,2,0,0,0,0,0,0
8,0,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
4,3,0,0,7,2.807354922,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,7,2.807354922,0,0,0,0,1,1,0,0,0,0,0,0,0
7,0,0,1,7,2.128085279,0,0,0,0,1,0,0,0,0,0,0,0,0
18,0,0,0,19,3.431623566,0,0,0,0,2,0,0,0,1,0,0,0,0
28,0,0,2,32,3.819548828,0,0,0,0,1,4,0,0,0,0,0,0,0
1,8,0,0,9,2.503258335,0,0,0,0,1,0,0,0,0,0,0,0,0
5,3,0,0,10,2.721928095,0,0,0,0,3,0,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
8,0,0,0,8,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
4,8,0,0,12,3.251629167,0,0,0,0,1,0,0,0,0,0,0,0,0
1,8,0,0,9,2.947702779,0,0,0,0,1,0,0,0,0,0,0,0,0
10,5,0,0,20,3.38418372,0,0,0,0,5,1,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
5,0,0,0,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0
11,0,0,2,11,2.845350937,0,0,0,0,1,0,1,0,1,0,0,0,0
22,3,0,0,28,3.9677201,0,0,0,0,1,3,0,0,1,0,0,0,0
17,3,0,2,24,3.90726823,0,0,0,0,4,1,0,0,1,0,0,0,0
6,0,0,0,6,2.251629167,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
4,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0,0,0,10,3.121928095,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,10,3.121928095,0,0,0,0,2,0,0,0,0,0,0,0,0
16,0,0,0,18,3.794653474,0,0,0,0,1,2,0,0,0,0,0,0,0
8,3,0,0,13,3.238901257,0,0,0,0,2,1,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
7,0,0,0,7,2.521640636,0,0,0,0,1,0,0,0,0,0,0,0,0
4,4,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
3,2,0,0,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
12,0,0,0,13,3.39274741,0,0,0,0,2,0,0,0,0,0,0,0,0
26,0,0,1,29,3.991794254,0,0,0,0,1,3,0,1,0,0,0,0,0
12,4,0,2,20,3.68418372,0,0,0,0,4,1,1,0,1,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
6,0,0,0,6,2.251629167,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,1,0,0,0,0
14,0,0,0,15,3.373557262,0,0,0,0,2,0,0,0,0,0,0,0,0
30,1,0,0,33,3.884858892,0,0,0,0,1,2,0,0,0,0,0,0,0
8,3,0,0,16,3.375,0,0,0,0,3,3,0,1,0,0,0,0,0
17,0,0,1,19,3.536886724,0,0,0,0,3,0,1,0,0,0,0,0,0
0,5,0,0,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
4,0,0,0,4,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,9,2.419381946,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3,0,0,3,1.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,1,5,1.921928095,0,0,0,0,1,0,1,0,0,0,0,0,0
9,0,0,0,9,2.947702779,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,10,3.121928095,0,0,0,0,2,0,0,0,0,0,0,0,0
26,0,0,1,28,3.481661512,0,0,0,0,1,2,2,0,1,0,0,0,0
1,8,0,0,9,2.503258335,0,0,0,0,1,0,0,0,0,0,0,0,0
14,5,0,2,24,3.573934896,0,0,0,0,4,2,1,0,0,0,0,0,0
8,0,0,0,8,2.155639062,0,0,0,0,1,0,0,0,1,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,0,8,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
13,0,0,1,15,3.323231429,0,0,0,0,3,0,0,0,0,0,0,0,0
11,0,0,0,13,3.238901257,0,0,0,0,1,2,0,0,0,0,0,0,0
14,4,0,3,22,3.879664005,0,0,0,0,4,1,2,0,0,0,0,0,0
0,5,0,0,5,1.370950594,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
7,0,0,0,7,2.807354922,0,0,0,0,1,0,0,0,0,0,0,0,0
7,2,0,0,9,3.169925001,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,1,8,2.75,0,0,0,0,1,0,1,0,0,0,0,0,0
5,2,0,0,7,2.807354922,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,9,2.947702779,0,0,0,0,1,0,0,0,0,0,0,0,0
1,8,0,0,9,2.947702779,0,0,0,0,1,0,0,0,0,0,0,0,0
16,4,0,2,24,3.636842188,0,0,0,0,5,0,1,0,0,0,0,0,0
19,0,0,1,22,3.351953074,0,0,0,0,4,0,0,0,0,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
7,0,0,1,7,1.842370993,0,0,0,0,1,0,0,0,0,0,0,0,0
5,5,0,0,10,2.846439345,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
4,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,8,0,0,9,2.197159723,0,0,0,0,1,0,0,0,0,0,0,0,0
21,4,0,2,33,3.995024711,0,0,0,0,6,3,1,2,0,0,0,0,0
4,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,7,2.807354922,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,3,1.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,0,8,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
4,4,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,8,2.75,0,0,0,0,2,0,0,0,0,0,0,0,0
1,8,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
21,3,0,0,31,3.824533407,0,0,0,0,5,3,0,0,0,0,0,0,0
11,0,0,0,12,3.022055209,0,0,0,0,2,0,0,0,0,0,0,0,0
0,5,0,0,5,1.521928095,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,0,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
11,2,0,0,13,3.026986833,0,0,0,0,1,0,0,0,0,0,0,0,0
14,0,0,0,15,3.006238929,0,0,0,0,2,0,0,0,0,0,0,0,0
1,8,0,0,9,2.947702779,0,0,0,0,1,0,0,0,0,0,0,0,0
15,2,0,2,24,4.022055209,0,0,0,0,4,4,1,1,0,0,0,0,0
9,0,0,0,9,2.947702779,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5,0,0,5,1.521928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
6,0,0,0,6,2.251629167,0,0,0,0,1,0,0,0,0,0,0,0,0
3,7,0,0,11,3.095795255,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6,6,0,1,12,2.855388542,0,0,0,0,1,0,1,0,0,0,0,0,0
4,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
12,0,0,1,13,3.180832987,0,0,0,0,2,0,1,0,0,0,0,0,0
29,0,0,1,32,4.090018266,0,0,0,0,1,3,1,0,0,0,0,0,0
1,8,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
17,4,0,2,29,3.909368064,0,0,0,0,5,4,1,2,0,0,0,0,0
12,0,0,0,13,2.81507241,0,0,0,0,1,1,0,1,0,0,0,0,0
8,0,0,1,8,3,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0,0,0,7,2.521640636,0,0,0,0,1,0,0,0,0,0,0,0,0
12,0,0,0,13,3.026986833,0,0,0,0,2,0,0,0,0,0,0,0,0
12,2,0,2,17,3.4548224,0,0,0,0,4,0,1,0,0,0,0,0,0
11,0,0,1,11,2.55034071,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0
11,0,1,0,12,3.084962501,0,0,0,0,1,1,0,0,0,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
33,0,0,2,37,4.044063758,0,0,0,0,1,4,2,1,0,0,0,0,0
1,8,0,0,9,2.503258335,0,0,0,0,1,0,0,0,0,0,0,0,0
13,5,0,0,24,3.740601563,0,0,0,0,4,3,0,1,0,0,0,0,0
11,0,0,0,13,3.238901257,0,0,0,0,3,0,0,0,0,0,0,0,0
0,5,0,0,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
7,0,0,0,7,2.521640636,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,1,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,7,2.521640636,0,0,0,0,1,0,0,0,0,1,0,0,0
1,8,0,0,9,2.05881389,0,0,0,0,1,0,0,0,0,0,0,0,0
23,4,0,0,36,4.041336377,0,0,0,0,6,4,0,1,0,0,0,0,0
10,0,0,1,10,2.721928095,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
5,0,0,0,5,1.521928095,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,1,1,9,3.169925001,0,0,0,0,1,0,1,0,0,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
22,0,0,1,24,3.803508855,0,0,0,0,1,2,1,0,1,0,0,0,0
1,8,0,0,9,2.641604168,0,0,0,0,1,0,0,0,0,0,0,0,0
10,1,0,3,14,3.039148672,0,0,0,0,3,1,2,0,0,0,0,0,0
5,0,0,0,5,2.321928095,0,0,0,0,1,0,0,0,0,0,0,0,0
4,5,1,0,10,3.121928095,0,0,0,0,1,0,0,0,0,0,0,0,0
13,0,0,1,14,3.182005815,0,0,0,0,2,0,0,0,0,0,0,0,0
24,0,0,1,27,4.208410187,0,0,0,0,1,3,0,1,1,0,0,0,0
1,8,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
14,2,0,1,20,3.50869497,0,0,0,0,4,1,1,0,0,0,0,0,0
12,0,0,0,14,3.521640636,0,1,0,0,2,1,0,0,0,0,0,0,0
1,5,0,0,8,2.5,0,0,0,0,1,1,0,1,0,0,0,0,0
8,0,0,0,8,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,6,2.251629167,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1,0,1,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,7,2.807354922,0,0,0,0,1,0,0,0,0,0,0,0,0
36,0,0,0,38,3.955311317,0,0,0,0,1,2,0,0,0,0,0,0,0
1,8,0,0,9,2.725480557,0,0,0,0,1,0,0,0,0,0,0,0,0
16,0,0,0,18,3.683542362,0,0,0,0,3,0,0,0,0,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,10,2.721928095,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0,0,0,13,2.81507241,0,0,0,0,2,0,0,0,0,0,0,0,0
34,0,0,1,37,3.785911894,0,0,0,0,1,3,1,1,0,0,0,0,0
1,8,0,0,9,3.169925001,0,0,0,0,1,0,0,0,0,0,0,0,0
11,3,0,0,19,3.787143961,0,0,0,0,4,2,0,1,1,0,0,0,0
1,5,0,0,8,3,0,0,0,0,1,1,0,1,0,0,0,0,0
4,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,6,1.79248125,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,6,1.79248125,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,2,8,3,0,0,0,0,1,0,1,0,0,0,0,0,0
1,8,0,0,9,2.05881389,0,0,0,0,1,0,0,0,0,0,0,0,0
22,3,0,2,31,3.446807409,0,0,0,0,6,1,1,0,0,0,0,0,0
1,5,0,0,8,2.75,0,0,0,0,1,1,0,1,0,0,0,0,0
5,0,0,0,5,2.321928095,0,0,0,0,1,0,0,0,1,0,0,0,0
5,3,0,0,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0
15,0,0,1,16,3.577819531,0,0,0,0,2,0,0,0,0,0,0,0,0
21,2,0,1,26,3.796217603,0,0,0,0,1,3,0,0,2,0,0,0,0
1,8,0,0,9,2.419381946,0,0,0,0,1,0,0,0,0,0,0,0,0
12,4,0,1,22,3.823067982,0,0,0,0,5,2,1,1,0,0,0,0,0
0,5,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
4,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,9,2.197159723,0,0,0,0,1,0,0,0,1,0,0,0,0
5,0,0,1,5,2.321928095,0,0,0,0,1,0,1,0,0,0,0,0,0
9,0,0,0,9,2.947702779,0,0,0,0,1,0,0,0,0,0,0,0,0
14,0,0,0,15,3.640223929,0,0,0,0,2,0,0,0,0,0,0,0,0
13,0,0,0,15,3.506890596,0,0,0,0,1,2,0,0,0,0,0,0,0
6,2,0,1,11,3.095795255,0,0,0,0,2,2,0,0,0,0,0,0,0
6,0,0,0,6,2.584962501,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,0,5,1.921928095,0,0,0,0,1,0,0,0,0,0,0,0,0
